index,listing_id,date
35770,4867961,2015-03-19
35771,4867961,2015-03-25
35772,4867961,2015-03-30
35773,4867961,2015-04-01
35774,4867961,2015-04-06
35775,4867961,2015-04-09
35776,4867961,2015-04-11
35777,4867961,2015-04-13
35778,4867961,2015-04-19
35779,4867961,2015-04-27
35780,4867961,2015-05-01
35781,4867961,2015-05-04
35782,4867961,2015-05-20
35783,4867961,2015-05-21
35784,4867961,2015-05-29
35785,4867961,2015-06-06
35786,4867961,2015-06-08
35787,4867961,2015-06-12
35788,4867961,2015-06-23
35789,4867961,2015-06-25
35790,4867961,2015-06-27
35791,4867961,2015-07-06
35792,4867961,2015-07-13
35793,4867961,2015-07-18
35794,4867961,2015-07-20
35795,4867961,2015-07-24
35796,4867961,2015-08-08
35797,4867961,2015-08-14
35798,4867961,2015-08-20
35799,4867961,2015-08-22
35800,4867961,2015-09-26
35801,2537740,2014-04-29
35802,2537740,2014-05-05
35803,2537740,2014-05-08
35804,2537740,2014-05-12
35805,2537740,2014-05-19
35806,2537740,2014-05-22
35807,2537740,2014-05-25
35808,2537740,2014-05-30
35809,2537740,2014-06-13
35810,2537740,2014-07-01
35811,2537740,2014-07-04
35812,2537740,2014-07-07
35813,2537740,2014-07-19
35814,2537740,2014-07-25
35815,2537740,2014-08-08
35816,2537740,2014-08-13
35817,2537740,2014-08-17
35818,2537740,2014-08-25
35819,2537740,2014-10-12
35820,2537740,2014-10-16
35821,2537740,2014-10-25
35822,2537740,2014-11-15
35823,2537740,2014-11-19
35824,2537740,2014-12-07
35825,2537740,2014-12-28
35826,2537740,2015-01-03
35827,2537740,2015-01-13
35828,2537740,2015-01-23
35829,2537740,2015-02-02
35830,2537740,2015-02-15
35831,2537740,2015-02-22
35832,2537740,2015-02-28
35833,2537740,2015-03-11
35834,2537740,2015-03-15
35835,2537740,2015-03-19
35836,2537740,2015-03-22
35837,2537740,2015-03-26
35838,2537740,2015-03-28
35839,2537740,2015-04-03
35840,2537740,2015-04-15
35841,2537740,2015-04-18
35842,2537740,2015-04-21
35843,2537740,2015-05-05
35844,2537740,2015-05-11
35845,2537740,2015-05-13
35846,2537740,2015-05-17
35847,2537740,2015-05-20
35848,2537740,2015-05-25
35849,2537740,2015-05-30
35850,2537740,2015-06-03
35851,2537740,2015-06-06
35852,2537740,2015-06-12
35853,2537740,2015-06-15
35854,2537740,2015-06-19
35855,2537740,2015-06-24
35856,2537740,2015-07-07
35857,2537740,2015-07-10
35858,2537740,2015-07-18
35859,2537740,2015-07-20
35860,2537740,2015-07-25
35861,2537740,2015-07-31
35862,2537740,2015-08-04
35863,2537740,2015-08-05
35864,2537740,2015-08-13
35865,2537740,2015-08-18
35866,2537740,2015-09-17
35867,2053406,2014-04-07
35868,959794,2013-03-19
35869,959794,2013-03-27
35870,959794,2013-03-29
35871,959794,2013-04-06
35872,959794,2013-04-09
35873,959794,2013-04-12
35874,959794,2013-04-18
35875,959794,2013-04-19
35876,959794,2013-04-20
35877,959794,2013-04-22
35878,959794,2013-04-29
35879,959794,2013-05-13
35880,959794,2013-05-20
35881,959794,2013-06-06
35882,959794,2013-06-07
35883,959794,2013-06-09
35884,959794,2013-06-20
35885,959794,2013-06-22
35886,959794,2013-06-26
35887,959794,2013-06-29
35888,959794,2013-07-01
35889,959794,2013-07-06
35890,959794,2013-07-26
35891,959794,2013-07-27
35892,959794,2013-08-02
35893,959794,2013-08-24
35894,959794,2013-09-10
35895,959794,2013-09-14
35896,959794,2013-09-18
35897,959794,2013-09-21
35898,959794,2013-09-26
35899,959794,2013-10-03
35900,959794,2013-10-06
35901,959794,2013-10-16
35902,959794,2013-10-22
35903,959794,2013-12-12
35904,959794,2013-12-21
35905,959794,2013-12-27
35906,959794,2014-01-03
35907,959794,2014-01-05
35908,959794,2014-01-10
35909,959794,2014-02-14
35910,959794,2014-02-17
35911,959794,2014-02-25
35912,959794,2014-03-13
35913,959794,2014-03-24
35914,959794,2014-04-17
35915,959794,2014-04-21
35916,959794,2014-05-07
35917,959794,2014-05-10
35918,959794,2014-05-15
35919,959794,2014-05-22
35920,959794,2014-05-31
35921,959794,2014-06-03
35922,959794,2014-06-09
35923,959794,2014-06-13
35924,959794,2014-06-19
35925,959794,2014-06-24
35926,959794,2014-06-27
35927,959794,2014-07-06
35928,959794,2014-07-22
35929,959794,2014-07-24
35930,959794,2014-08-07
35931,959794,2014-08-27
35932,959794,2014-08-31
35933,959794,2014-09-16
35934,959794,2014-09-19
35935,959794,2014-09-22
35936,959794,2014-10-07
35937,959794,2014-10-09
35938,959794,2014-10-11
35939,959794,2014-10-15
35940,959794,2014-10-20
35941,959794,2014-10-23
35942,959794,2014-10-26
35943,959794,2014-10-28
35944,959794,2014-11-02
35945,959794,2014-11-08
35946,959794,2014-11-12
35947,959794,2014-11-15
35948,959794,2014-11-19
35949,959794,2014-11-23
35950,959794,2014-11-28
35951,959794,2014-12-07
35952,959794,2014-12-18
35953,959794,2014-12-27
35954,959794,2015-01-10
35955,959794,2015-01-11
35956,959794,2015-01-19
35957,959794,2015-01-22
35958,959794,2015-02-21
35959,959794,2015-03-06
35960,959794,2015-03-08
35961,959794,2015-03-10
35962,959794,2015-03-15
35963,959794,2015-03-17
35964,959794,2015-03-18
35965,959794,2015-03-22
35966,959794,2015-03-24
35967,959794,2015-04-01
35968,959794,2015-04-07
35969,959794,2015-04-10
35970,959794,2015-04-15
35971,959794,2015-04-18
35972,959794,2015-04-23
35973,959794,2015-04-28
35974,959794,2015-04-29
35975,959794,2015-05-04
35976,959794,2015-05-10
35977,959794,2015-05-17
35978,959794,2015-05-22
35979,959794,2015-05-26
35980,959794,2015-06-09
35981,959794,2015-06-13
35982,959794,2015-06-16
35983,959794,2015-06-18
35984,959794,2015-06-24
35985,959794,2015-06-27
35986,959794,2015-07-05
35987,959794,2015-07-23
35988,959794,2015-07-24
35989,959794,2015-08-11
35990,959794,2015-08-19
35991,959794,2015-08-23
35992,959794,2015-08-28
35993,959794,2015-08-30
35994,959794,2015-09-15
35995,4801880,2015-03-22
35996,4801880,2015-04-06
35997,4801880,2015-07-05
35998,4801880,2015-07-17
35999,4557072,2014-12-01
36000,4557072,2014-12-24
36001,4557072,2015-04-06
36002,4557072,2015-04-10
36003,4557072,2015-04-15
36004,4557072,2015-07-12
36005,7002183,2015-08-16
36006,7002183,2015-09-14
36007,4468742,2014-11-14
36008,4468742,2014-11-24
36009,4468742,2014-12-09
36010,4468742,2014-12-11
36011,5116752,2015-02-07
36012,5116752,2015-03-06
36013,5116752,2015-03-12
36014,5116752,2015-03-15
36015,5116752,2015-04-01
36016,5116752,2015-04-03
36017,5116752,2015-04-10
36018,5116752,2015-04-19
36019,5116752,2015-04-29
36020,5116752,2015-05-02
36021,5116752,2015-05-15
36022,5116752,2015-05-27
36023,5116752,2015-07-07
36024,5116752,2015-08-03
36025,5116752,2015-09-22
36026,6608392,2015-06-20
36027,6608392,2015-07-05
36028,4659838,2014-12-25
36029,7068640,2015-07-09
36030,7068640,2015-07-17
36031,7068640,2015-07-24
36032,7068640,2015-08-19
36033,7068640,2015-09-06
36034,7068640,2015-09-26
36035,8284881,2015-09-21
36036,8284881,2015-10-02
36037,79867,2011-11-18
36038,79867,2015-05-15
36039,79867,2015-09-20
36040,79867,2015-09-28
36041,3568159,2014-07-27
36042,3568159,2014-08-02
36043,3568159,2014-08-04
36044,3568159,2014-08-11
36045,3568159,2014-08-15
36046,3568159,2014-08-18
36047,3568159,2014-08-23
36048,3568159,2014-08-25
36049,3568159,2014-09-12
36050,3568159,2014-09-15
36051,3568159,2014-09-18
36052,3568159,2014-09-28
36053,3568159,2014-10-22
36054,3568159,2014-11-01
36055,3568159,2014-11-06
36056,3568159,2014-11-12
36057,3568159,2014-11-16
36058,3568159,2014-11-20
36059,3568159,2014-12-08
36060,3568159,2014-12-11
36061,3568159,2015-03-10
36062,3568159,2015-03-15
36063,3568159,2015-03-21
36064,3568159,2015-03-28
36065,3568159,2015-04-03
36066,3568159,2015-04-08
36067,3568159,2015-04-19
36068,3568159,2015-04-21
36069,3568159,2015-04-26
36070,3568159,2015-05-02
36071,3568159,2015-05-06
36072,3568159,2015-05-10
36073,3568159,2015-05-14
36074,3568159,2015-05-25
36075,3568159,2015-05-27
36076,3568159,2015-06-02
36077,3568159,2015-06-05
36078,3568159,2015-06-08
36079,3568159,2015-06-10
36080,3568159,2015-06-14
36081,3568159,2015-06-18
36082,3568159,2015-06-23
36083,3568159,2015-06-28
36084,3568159,2015-07-08
36085,3568159,2015-07-13
36086,3568159,2015-07-16
36087,3568159,2015-07-21
36088,3568159,2015-07-24
36089,3568159,2015-08-10
36090,3568159,2015-08-18
36091,3568159,2015-09-21
36092,3568159,2015-09-24
36093,2932425,2014-06-29
36094,2932425,2014-07-06
36095,5353107,2015-07-06
36096,5353107,2015-09-08
36097,4808149,2015-03-20
36098,4808149,2015-05-18
36099,1169835,2014-09-07
36100,1169835,2014-09-09
36101,1169835,2014-09-25
36102,1169835,2014-09-28
36103,1169835,2014-09-30
36104,1169835,2014-10-03
36105,1169835,2014-10-06
36106,1169835,2014-10-23
36107,1169835,2014-11-13
36108,1169835,2014-11-19
36109,1169835,2014-11-21
36110,1169835,2014-12-02
36111,1169835,2014-12-07
36112,1169835,2014-12-13
36113,1169835,2014-12-30
36114,1169835,2015-01-11
36115,1169835,2015-01-28
36116,1169835,2015-02-15
36117,1169835,2015-02-20
36118,1169835,2015-02-28
36119,1169835,2015-03-03
36120,1169835,2015-03-07
36121,1169835,2015-04-10
36122,1169835,2015-04-13
36123,1169835,2015-04-20
36124,1169835,2015-04-22
36125,1169835,2015-04-26
36126,1169835,2015-04-28
36127,1169835,2015-05-03
36128,1169835,2015-05-05
36129,1169835,2015-05-06
36130,1169835,2015-05-16
36131,1169835,2015-05-17
36132,1169835,2015-06-06
36133,1169835,2015-06-09
36134,1169835,2015-06-10
36135,1169835,2015-06-15
36136,1169835,2015-06-18
36137,1169835,2015-06-20
36138,1169835,2015-06-29
36139,1169835,2015-07-02
36140,1169835,2015-07-03
36141,1169835,2015-07-05
36142,1169835,2015-07-10
36143,1169835,2015-07-12
36144,1169835,2015-07-15
36145,1169835,2015-07-17
36146,1169835,2015-07-19
36147,1169835,2015-07-23
36148,1169835,2015-07-31
36149,1169835,2015-08-03
36150,1169835,2015-08-05
36151,1169835,2015-08-10
36152,1169835,2015-08-13
36153,1169835,2015-08-18
36154,1169835,2015-08-22
36155,1169835,2015-08-29
36156,1169835,2015-09-12
36157,1169835,2015-09-19
36158,1169835,2015-09-30
36159,1875762,2015-04-13
36160,1875762,2015-05-19
36161,4436703,2015-09-13
36162,4436703,2015-09-17
36163,4436703,2015-09-21
36164,4436703,2015-09-27
36165,5496664,2015-03-18
36166,5496664,2015-03-23
36167,5496664,2015-05-25
36168,5496664,2015-05-31
36169,5496664,2015-07-11
36170,5496664,2015-08-14
36171,5559331,2015-10-01
36172,6686241,2015-06-25
36173,6686241,2015-07-06
36174,6686241,2015-07-13
36175,6686241,2015-07-16
36176,6686241,2015-08-10
36177,6686241,2015-08-19
36178,6686241,2015-08-22
36179,837109,2012-12-29
36180,837109,2013-01-23
36181,837109,2013-02-19
36182,837109,2013-03-17
36183,837109,2013-03-28
36184,837109,2013-04-01
36185,837109,2014-04-29
36186,837109,2014-05-06
36187,2966759,2014-06-12
36188,2966759,2014-08-16
36189,2966759,2014-09-24
36190,2966759,2015-04-19
36191,2966759,2015-04-22
36192,2966759,2015-04-27
36193,2966759,2015-05-03
36194,2263105,2014-02-15
36195,2263105,2014-03-05
36196,2263105,2014-03-11
36197,2263105,2014-03-17
36198,2263105,2014-03-22
36199,2263105,2014-03-26
36200,2263105,2014-03-29
36201,2263105,2014-04-02
36202,2263105,2014-04-05
36203,2263105,2014-04-07
36204,2263105,2014-04-22
36205,2263105,2014-04-25
36206,2263105,2014-05-03
36207,2263105,2014-05-05
36208,2263105,2014-05-08
36209,2263105,2014-05-16
36210,2263105,2014-05-21
36211,2263105,2014-05-23
36212,2263105,2014-05-26
36213,2263105,2014-05-31
36214,2263105,2014-06-06
36215,2263105,2014-06-14
36216,2263105,2014-06-21
36217,2263105,2014-06-27
36218,2263105,2014-07-04
36219,2263105,2014-07-10
36220,2263105,2014-07-14
36221,2263105,2014-07-24
36222,2263105,2014-08-03
36223,2263105,2014-08-10
36224,2263105,2014-08-19
36225,2263105,2014-08-25
36226,2263105,2014-09-05
36227,2263105,2014-09-12
36228,2263105,2014-09-16
36229,2263105,2014-09-18
36230,2263105,2014-09-21
36231,2263105,2014-09-24
36232,2263105,2014-10-05
36233,2263105,2014-10-08
36234,2263105,2014-10-14
36235,2263105,2014-10-19
36236,2263105,2014-10-21
36237,2263105,2014-10-25
36238,2263105,2014-10-28
36239,2263105,2014-11-04
36240,2263105,2014-11-07
36241,2263105,2014-11-10
36242,2263105,2014-11-21
36243,2263105,2014-11-23
36244,2263105,2014-12-22
36245,2263105,2015-01-03
36246,2263105,2015-01-05
36247,2263105,2015-01-11
36248,2263105,2015-01-14
36249,2263105,2015-01-18
36250,2263105,2015-01-25
36251,2263105,2015-02-01
36252,2263105,2015-02-11
36253,2263105,2015-02-14
36254,2263105,2015-02-16
36255,2263105,2015-02-22
36256,2263105,2015-02-26
36257,2263105,2015-03-01
36258,2263105,2015-03-09
36259,2263105,2015-03-19
36260,2263105,2015-03-21
36261,2263105,2015-03-25
36262,2263105,2015-03-27
36263,2263105,2015-04-25
36264,2263105,2015-05-04
36265,2263105,2015-05-07
36266,2263105,2015-05-12
36267,2263105,2015-05-14
36268,2263105,2015-05-16
36269,2263105,2015-05-18
36270,2263105,2015-05-25
36271,2263105,2015-06-07
36272,2263105,2015-06-11
36273,2263105,2015-06-20
36274,2263105,2015-06-26
36275,2263105,2015-07-02
36276,2263105,2015-07-07
36277,2263105,2015-07-12
36278,2263105,2015-07-17
36279,2263105,2015-07-22
36280,2263105,2015-07-26
36281,2263105,2015-07-29
36282,2263105,2015-08-07
36283,2263105,2015-08-13
36284,2263105,2015-08-21
36285,2263105,2015-09-03
36286,2263105,2015-09-06
36287,2263105,2015-09-09
36288,2263105,2015-09-11
36289,2263105,2015-09-16
36290,2263105,2015-09-26
36291,2263105,2015-09-29
36292,3394747,2014-08-09
36293,3394747,2014-08-17
36294,3394747,2014-08-20
36295,3394747,2014-08-24
36296,3394747,2014-08-25
36297,3394747,2014-08-28
36298,3394747,2014-09-02
36299,3394747,2014-09-17
36300,3394747,2014-09-25
36301,3394747,2014-09-30
36302,3394747,2014-10-07
36303,3394747,2014-10-08
36304,3394747,2014-10-15
36305,3394747,2014-10-26
36306,3394747,2014-10-27
36307,3394747,2014-11-02
36308,3394747,2014-11-10
36309,3394747,2014-11-20
36310,3394747,2014-11-22
36311,3394747,2014-12-13
36312,3394747,2015-03-14
36313,3394747,2015-03-16
36314,3394747,2015-03-23
36315,3394747,2015-03-29
36316,3394747,2015-03-31
36317,3394747,2015-04-01
36318,3394747,2015-04-05
36319,3394747,2015-04-06
36320,3394747,2015-04-21
36321,3394747,2015-04-25
36322,3394747,2015-04-26
36323,3394747,2015-04-28
36324,3394747,2015-05-05
36325,3394747,2015-05-12
36326,3394747,2015-05-14
36327,3394747,2015-05-15
36328,3394747,2015-06-05
36329,3394747,2015-06-07
36330,3394747,2015-06-09
36331,3394747,2015-06-15
36332,3394747,2015-06-20
36333,3394747,2015-06-26
36334,3394747,2015-06-28
36335,3394747,2015-07-06
36336,3394747,2015-07-14
36337,3394747,2015-07-27
36338,3394747,2015-07-30
36339,3394747,2015-07-31
36340,3394747,2015-08-01
36341,3394747,2015-08-02
36342,3394747,2015-08-07
36343,3394747,2015-08-09
36344,3394747,2015-08-10
36345,3394747,2015-08-13
36346,3394747,2015-08-31
36347,3394747,2015-09-08
36348,3394747,2015-09-18
36349,3394747,2015-09-21
36350,3394747,2015-09-22
36351,3394747,2015-09-25
36352,3394747,2015-09-26
36353,5978763,2015-07-07
36354,7514236,2015-08-07
36355,7514236,2015-08-11
36356,7514236,2015-08-26
36357,7514236,2015-08-28
36358,7514236,2015-08-31
36359,7514236,2015-09-07
36360,7514236,2015-09-09
36361,7514236,2015-09-11
36362,7514236,2015-09-17
36363,7514236,2015-09-18
36364,7514236,2015-09-21
36365,654835,2013-04-22
36366,654835,2014-04-17
36367,654835,2014-05-10
36368,3061419,2014-05-18
36369,3061419,2014-05-25
36370,3061419,2014-05-27
36371,3061419,2014-05-31
36372,3061419,2014-06-02
36373,3061419,2014-06-08
36374,3061419,2014-08-19
36375,3061419,2014-08-21
36376,3061419,2014-08-25
36377,3061419,2014-09-14
36378,3061419,2014-09-27
36379,3061419,2014-09-28
36380,3061419,2014-09-29
36381,3061419,2014-10-26
36382,3061419,2014-11-07
36383,3061419,2014-11-10
36384,3061419,2014-11-19
36385,3061419,2015-07-01
36386,3061419,2015-08-03
36387,3061419,2015-09-11
36388,3061419,2015-09-18
36389,4142952,2014-10-02
36390,4142952,2014-10-13
36391,4142952,2014-10-18
36392,4142952,2014-11-19
36393,4142952,2015-03-02
36394,4142952,2015-04-10
36395,4142952,2015-04-25
36396,4142952,2015-05-01
36397,4142952,2015-05-17
36398,4142952,2015-06-20
36399,4142952,2015-06-26
36400,4142952,2015-07-06
36401,3890435,2015-09-18
36402,3890435,2015-09-21
36403,4516264,2014-12-22
36404,4516264,2015-01-09
36405,4516264,2015-01-14
36406,4516264,2015-01-20
36407,4516264,2015-01-28
36408,4516264,2015-02-04
36409,4516264,2015-03-07
36410,4516264,2015-03-13
36411,4516264,2015-03-21
36412,4516264,2015-03-26
36413,4516264,2015-03-31
36414,4516264,2015-04-06
36415,4516264,2015-04-09
36416,4516264,2015-04-16
36417,4516264,2015-04-19
36418,4516264,2015-04-21
36419,4516264,2015-04-25
36420,4516264,2015-05-03
36421,4516264,2015-05-05
36422,4516264,2015-05-10
36423,4516264,2015-05-14
36424,4516264,2015-05-21
36425,4516264,2015-05-23
36426,4516264,2015-05-31
36427,4516264,2015-06-03
36428,4516264,2015-06-18
36429,4516264,2015-06-19
36430,4516264,2015-06-22
36431,4516264,2015-06-26
36432,4516264,2015-06-29
36433,4516264,2015-07-03
36434,4516264,2015-07-06
36435,4516264,2015-07-11
36436,4516264,2015-07-18
36437,4516264,2015-07-23
36438,4516264,2015-07-28
36439,4516264,2015-07-31
36440,4516264,2015-08-07
36441,4516264,2015-08-10
36442,4516264,2015-08-13
36443,4516264,2015-08-22
36444,4516264,2015-08-29
36445,4516264,2015-09-02
36446,4516264,2015-09-10
36447,4516264,2015-09-14
36448,4516264,2015-09-18
36449,2468252,2014-05-26
36450,2468252,2014-08-18
36451,2468252,2014-10-01
36452,2468252,2014-10-15
36453,2468252,2015-05-23
36454,5317214,2015-02-13
36455,5317214,2015-03-14
36456,5317214,2015-03-15
36457,5317214,2015-03-21
36458,5317214,2015-03-25
36459,5317214,2015-04-02
36460,5317214,2015-04-07
36461,5317214,2015-04-28
36462,5317214,2015-04-29
36463,5317214,2015-05-05
36464,5317214,2015-05-06
36465,5317214,2015-05-12
36466,5317214,2015-05-16
36467,5317214,2015-05-21
36468,5317214,2015-05-22
36469,5317214,2015-05-31
36470,5317214,2015-06-01
36471,5317214,2015-06-09
36472,5317214,2015-06-16
36473,5317214,2015-06-23
36474,5317214,2015-07-09
36475,5317214,2015-07-12
36476,5317214,2015-07-15
36477,5317214,2015-07-16
36478,5317214,2015-07-18
36479,5317214,2015-07-21
36480,5317214,2015-07-23
36481,5317214,2015-07-25
36482,5317214,2015-07-28
36483,5317214,2015-07-29
36484,5317214,2015-08-05
36485,5317214,2015-08-09
36486,5317214,2015-08-30
36487,5317214,2015-09-05
36488,5317214,2015-09-07
36489,5317214,2015-09-09
36490,5317214,2015-09-13
36491,5317214,2015-09-15
36492,713529,2013-01-17
36493,713529,2013-01-26
36494,713529,2013-02-06
36495,713529,2013-02-17
36496,713529,2013-02-18
36497,713529,2013-02-19
36498,713529,2013-03-08
36499,713529,2013-03-15
36500,713529,2013-03-18
36501,713529,2013-04-05
36502,713529,2013-04-07
36503,713529,2013-04-26
36504,713529,2013-04-28
36505,713529,2013-04-29
36506,713529,2013-05-09
36507,713529,2013-05-21
36508,713529,2013-06-10
36509,713529,2013-07-14
36510,713529,2013-09-20
36511,713529,2013-09-29
36512,713529,2013-10-08
36513,713529,2013-10-12
36514,713529,2013-10-16
36515,713529,2013-10-21
36516,713529,2013-10-28
36517,713529,2013-11-01
36518,713529,2013-11-07
36519,713529,2013-11-15
36520,713529,2013-11-22
36521,713529,2013-12-11
36522,713529,2013-12-16
36523,713529,2013-12-25
36524,713529,2013-12-30
36525,713529,2014-01-06
36526,713529,2014-01-18
36527,713529,2014-01-20
36528,713529,2014-02-03
36529,713529,2014-02-18
36530,713529,2014-02-21
36531,713529,2014-02-28
36532,713529,2014-03-04
36533,713529,2014-03-16
36534,713529,2014-05-25
36535,713529,2014-05-30
36536,713529,2014-06-02
36537,713529,2014-06-07
36538,713529,2014-06-19
36539,713529,2014-06-21
36540,713529,2014-08-01
36541,713529,2014-09-01
36542,713529,2014-09-08
36543,713529,2014-09-11
36544,713529,2014-09-19
36545,713529,2014-09-22
36546,713529,2014-09-26
36547,713529,2014-09-27
36548,713529,2014-10-02
36549,713529,2014-10-04
36550,713529,2014-10-09
36551,713529,2014-10-10
36552,713529,2014-10-14
36553,713529,2014-10-17
36554,713529,2014-10-20
36555,713529,2014-10-26
36556,713529,2014-11-01
36557,713529,2014-11-03
36558,713529,2014-11-07
36559,713529,2014-11-11
36560,713529,2014-11-15
36561,713529,2014-11-17
36562,713529,2014-11-18
36563,713529,2014-11-21
36564,713529,2014-11-24
36565,713529,2014-11-30
36566,713529,2014-12-02
36567,713529,2014-12-07
36568,713529,2014-12-09
36569,713529,2014-12-22
36570,713529,2014-12-23
36571,713529,2014-12-30
36572,713529,2015-01-01
36573,713529,2015-01-04
36574,713529,2015-01-07
36575,713529,2015-03-16
36576,713529,2015-03-22
36577,713529,2015-03-25
36578,713529,2015-03-26
36579,713529,2015-03-28
36580,713529,2015-04-06
36581,713529,2015-04-09
36582,713529,2015-04-10
36583,713529,2015-04-11
36584,713529,2015-04-15
36585,713529,2015-04-27
36586,713529,2015-05-07
36587,713529,2015-05-17
36588,713529,2015-05-23
36589,713529,2015-05-25
36590,713529,2015-05-30
36591,713529,2015-06-01
36592,713529,2015-06-12
36593,713529,2015-06-15
36594,713529,2015-06-17
36595,713529,2015-06-19
36596,713529,2015-06-20
36597,713529,2015-06-27
36598,713529,2015-06-29
36599,713529,2015-07-02
36600,713529,2015-07-05
36601,713529,2015-07-07
36602,713529,2015-07-09
36603,713529,2015-07-10
36604,713529,2015-07-13
36605,713529,2015-07-19
36606,713529,2015-07-20
36607,713529,2015-08-31
36608,713529,2015-09-03
36609,713529,2015-09-06
36610,713529,2015-09-08
36611,713529,2015-09-10
36612,713529,2015-09-11
36613,713529,2015-09-14
36614,713529,2015-09-16
36615,713529,2015-09-21
36616,713529,2015-09-22
36617,713529,2015-09-23
36618,713529,2015-09-23
36619,713529,2015-09-25
36620,6540174,2015-06-07
36621,6540174,2015-06-17
36622,6540174,2015-06-21
36623,6540174,2015-06-25
36624,6540174,2015-06-29
36625,6540174,2015-07-09
36626,6540174,2015-07-13
36627,6540174,2015-07-19
36628,6540174,2015-07-22
36629,6540174,2015-07-29
36630,6540174,2015-08-01
36631,6540174,2015-08-07
36632,6540174,2015-08-19
36633,6540174,2015-08-29
36634,6540174,2015-09-24
36635,3610473,2014-08-02
36636,3610473,2014-08-08
36637,3610473,2014-11-16
36638,3610473,2015-04-12
36639,1026034,2013-05-20
36640,1026034,2013-05-23
36641,1026034,2013-05-28
36642,1026034,2013-06-06
36643,1026034,2013-06-08
36644,1026034,2013-06-10
36645,1026034,2013-06-14
36646,1026034,2013-06-24
36647,1026034,2013-06-29
36648,1026034,2013-07-14
36649,1026034,2013-07-28
36650,1026034,2013-08-10
36651,1026034,2013-08-17
36652,1026034,2013-09-13
36653,1026034,2013-09-24
36654,1026034,2013-09-28
36655,1026034,2013-10-14
36656,1026034,2013-10-16
36657,1026034,2013-12-10
36658,1026034,2014-03-01
36659,1026034,2014-03-05
36660,1026034,2014-03-10
36661,1026034,2014-03-14
36662,1026034,2014-03-17
36663,1026034,2014-03-29
36664,1026034,2014-04-22
36665,1026034,2014-04-25
36666,1026034,2014-05-01
36667,1026034,2014-05-05
36668,1026034,2014-05-06
36669,1026034,2014-05-11
36670,1026034,2014-05-14
36671,1026034,2014-05-18
36672,1026034,2014-05-21
36673,1026034,2014-05-26
36674,1026034,2014-06-03
36675,1026034,2014-06-07
36676,1026034,2014-06-13
36677,1026034,2014-06-22
36678,1026034,2014-06-27
36679,1026034,2014-07-04
36680,1026034,2014-07-19
36681,1026034,2014-08-04
36682,1026034,2014-08-12
36683,1026034,2014-08-29
36684,1026034,2014-09-14
36685,1026034,2014-09-16
36686,1026034,2014-09-18
36687,1026034,2014-09-21
36688,1026034,2014-09-25
36689,1026034,2014-10-04
36690,1026034,2014-10-10
36691,1026034,2014-10-17
36692,1026034,2014-10-20
36693,1026034,2014-11-02
36694,1026034,2014-11-09
36695,1026034,2014-11-19
36696,1026034,2014-12-06
36697,1026034,2015-01-03
36698,1026034,2015-02-18
36699,1026034,2015-03-13
36700,1026034,2015-03-21
36701,1026034,2015-03-27
36702,1026034,2015-03-31
36703,1026034,2015-04-06
36704,1026034,2015-04-16
36705,1026034,2015-04-22
36706,1026034,2015-05-13
36707,1026034,2015-05-18
36708,1026034,2015-06-05
36709,1026034,2015-06-13
36710,1026034,2015-06-17
36711,1026034,2015-06-23
36712,1026034,2015-06-26
36713,1026034,2015-07-04
36714,1026034,2015-07-14
36715,1026034,2015-07-18
36716,1026034,2015-07-24
36717,1026034,2015-08-09
36718,1026034,2015-09-11
36719,1026034,2015-09-18
36720,1026034,2015-09-25
36721,1026034,2015-09-28
36722,1026034,2015-09-30
36723,7760490,2015-09-28
36724,6328123,2015-05-16
36725,5990979,2015-05-05
36726,5990979,2015-05-22
36727,5990979,2015-05-29
36728,5990979,2015-08-17
36729,5990979,2015-09-29
36730,4848799,2015-04-14
36731,4848799,2015-07-05
36732,4848799,2015-07-07
36733,4848799,2015-09-23
36734,4848799,2015-09-25
36735,6465684,2015-06-05
36736,6465684,2015-07-12
36737,6465684,2015-07-19
36738,6465684,2015-07-24
36739,6465684,2015-08-09
36740,6465684,2015-08-18
36741,6465684,2015-08-22
36742,6465684,2015-09-14
36743,6465684,2015-09-21
36744,6465684,2015-09-24
36745,6465684,2015-09-28
36746,3796708,2014-08-24
36747,3796708,2014-09-30
36748,3796708,2014-10-05
36749,3796708,2014-10-20
36750,3796708,2014-11-07
36751,3796708,2014-11-16
36752,3796708,2014-11-26
36753,3796708,2014-12-06
36754,3796708,2015-01-15
36755,3796708,2015-02-28
36756,3796708,2015-03-12
36757,3796708,2015-03-15
36758,3796708,2015-04-05
36759,3796708,2015-04-12
36760,3796708,2015-04-17
36761,3796708,2015-04-27
36762,3796708,2015-05-08
36763,3796708,2015-05-20
36764,3796708,2015-05-27
36765,3796708,2015-06-09
36766,3796708,2015-06-19
36767,3796708,2015-06-23
36768,3796708,2015-07-01
36769,3796708,2015-07-05
36770,3796708,2015-07-11
36771,3796708,2015-09-04
36772,3796708,2015-09-09
36773,3796708,2015-09-21
36774,755352,2013-01-22
36775,755352,2014-07-14
36776,5267060,2015-02-09
36777,5267060,2015-02-20
36778,5267060,2015-02-27
36779,5267060,2015-03-04
36780,5267060,2015-03-05
36781,5267060,2015-03-21
36782,5267060,2015-03-29
36783,5267060,2015-04-01
36784,5267060,2015-04-05
36785,5267060,2015-04-07
36786,5267060,2015-04-12
36787,5267060,2015-04-14
